,Occupation,Family Type,Family Interest,House Type,Number Of Residents,Average Age,Distance To Nearest Tower [m],Number Of Phones,Number Of Computers,Number Of Tvs,Number Of Pets,Customer Happiness,Time Spend On YouTube [min],Time Spend On TikTok [min],Time Spend On Instagram [min],Time Spend On Spotify [min],Size of home [m2],Mobile Traffic
9787,Data Scientist,Family,Outdoor,Glas,2,50,53.14589721385553,2,1,2,1,10,6.536122442691791,6.947562469653614,14.536049267050403,18.76184790751778,0.4734495183352718,9.211497736850307
9788,Data Scientist,Singles,Travelling,Glas,1,49,32.432880059386925,1,1,1,1,8,8.673458288814508,2.441336045899744,3.749160062307631,59.46271797346945,0.3247533215253499,5.967937330850745
9789,Teacher,Family,Sporty,Metal,2,51,55.989232736222775,3,1,1,1,8,13.968266696250147,5.40746856188247,11.08198064559093,12.18732547201625,0.4318253147124631,9.118834752750349
9790,Data Scientist,Family,Outdoor,Glas,2,67,35.160098166594196,2,1,2,1,7,7.4297662724737075,4.424668336691068,3.1859385256456654,1.5314365142225528,0.4956108400615217,6.131863818111032
9791,Salesman,Singles,Sporty,Tiles,3,44,42.74049445552847,3,2,1,1,8,11.852499016799621,4.9881486902550245,8.69097262597729,19.127682875096305,0.6026815835812681,9.4246293014607
9792,Firefighter,Singles,Crafty,Tiles,2,44,64.55847874578578,4,1,1,1,7,9.735941411212366,16.18991507541573,24.184146047920564,27.358741379624515,0.6352236879110392,8.829630419072194
9793,Teacher,Family,Musical,Concrete,1,56,87.02677220103607,1,1,1,0,4,9.332122205017003,6.8604772119032225,7.50231057282682,10.160449915524953,0.24137982035952796,6.467390170269683
9794,Firefighter,Couple,Crafty,Metal,2,51,83.94378913282782,1,1,1,1,7,9.260457493284015,4.936169110688628,3.133440171223467,4.622765707370089,0.48336042976947896,9.583708941528574
9795,Salesman,Singles,Gaming,Metal,3,47,60.673339491016584,3,1,1,0,5,7.3407831604554605,2.8664314590344535,5.574505977345786,22.417277936218422,0.4755689770741826,7.388595387957685
9796,Salesman,Seniors,Musical,Tiles,2,46,46.312049631192906,2,1,1,1,10,8.090310283436668,5.497607968367601,6.7469560398761415,8.752980147227422,0.5339159874373653,15.17122527054755
9797,Salesman,Couple,Musical,Tiles,3,66,72.95439764329822,2,1,2,2,1,8.285850940257133,9.282677241913325,6.347580321737229,9.698784115136602,0.6137778151405604,7.942134189611
9798,Data Scientist,Family,Gaming,Metal,1,56,49.328942678902294,2,1,1,1,7,8.807785829394806,11.842693951824309,7.835553125588653,19.895716569373686,0.2595791329791468,9.637731092564067
9799,Firefighter,Singles,Sporty,Wood,3,65,79.27489161085558,3,1,1,1,8,9.648388420638447,5.458765581199162,11.4925412832885,37.735544044022014,0.5483230021238832,9.653075657968518
9800,Teacher,Couple,Crafty,Glas,2,41,59.297656684985625,1,1,2,1,10,10.496163653905594,9.185126639083622,5.737175961703955,2.581280995257064,0.6460343707671294,12.64320256910394
9801,Teacher,Seniors,Outdoor,Concrete,3,42,80.5141658293818,3,1,2,1,8,13.251468756358552,12.71939468561685,18.940230922918634,24.721187129094723,0.3535941191763454,7.957094887841468
9802,Nurse,Seniors,Travelling,Tiles,2,56,45.59847408352393,2,1,1,1,8,11.95166547571011,15.770591505759928,7.253332634580052,24.644601500643265,0.5050968183024911,8.394207715029598
9803,Nurse,Singles,Outdoor,Tiles,2,51,83.26238090851702,3,2,1,1,7,17.816196084997216,8.930797792402068,23.00758013141384,10.940443480000742,0.8202571815555832,8.048047105346484
9804,Data Scientist,Family,Gaming,Concrete,2,50,70.82617740685656,1,1,1,1,7,5.319600358628837,13.809424468784192,14.412929597508763,9.268991732156179,0.6562486488219192,8.298978820057501
9805,Teacher,Couple,Travelling,Concrete,1,48,42.01993526525231,1,0,1,1,6,4.574931339767881,17.64030412423403,27.816780521904054,6.064839392702686,0.3964329667518787,7.549599963881327
9806,Teacher,Family,Musical,Metal,1,43,48.98000405486375,3,1,1,1,8,12.742775801750998,15.164546980789774,5.931096555089926,6.994100271674689,0.39182872386595374,10.72657199811439
9807,Salesman,Seniors,Travelling,Glas,3,54,113.50036908021235,3,1,1,1,7,18.873966234498628,4.610787366594863,8.259204355013283,4.737030788735326,0.6591528846725716,13.249479932014188
9808,Salesman,Seniors,Musical,Wood,2,47,68.68223246951652,2,1,1,1,8,11.233891543444535,4.516940790991349,12.472407255296295,16.36881225335102,0.5938660902222141,10.167812721498848
9809,Teacher,Family,Gaming,Concrete,3,58,50.87693794384268,3,1,1,1,8,8.755147385814038,7.456124150175602,4.899395373044427,24.169626162584954,0.9070347253695212,10.222070584585246
9810,Nurse,Singles,Gaming,Wood,2,37,30.44395478321309,3,1,1,1,7,14.989500951153483,12.487768244736714,23.095648022802475,32.330575718759405,0.4467581071727348,10.704813222982114
9811,Salesman,Singles,Sporty,Glas,2,54,72.59499005019804,2,2,2,0,9,14.434526355876605,4.160245559156207,3.280004717168159,8.113720307138955,0.5800796779772587,11.51483276449557
9812,Nurse,Seniors,Gaming,Wood,2,47,93.93490229046589,2,1,1,1,6,12.373227975887955,6.834478133693785,6.9640650359255645,12.14990117213222,0.7669619788089345,8.352614626150817
9813,Nurse,Couple,Musical,Tiles,3,62,69.54255830289274,3,2,1,1,7,12.121052332465242,8.056887084533436,5.288166673483024,47.9419500824699,0.6564234810674263,8.857405629138848
9814,Student,Family,Gaming,Glas,3,53,95.43841899066528,2,1,2,1,6,13.33505043546057,10.487747710715583,11.700299363882618,43.47642799520919,0.6133698334652606,10.04351651387871
9815,Nurse,Family,Sporty,Wood,4,60,63.53887627183732,3,1,2,1,8,6.131300900716921,9.720863774581343,9.537497713924557,3.8566887789658697,0.7773405101309827,12.386451930753871
9816,Nurse,Couple,Travelling,Wood,3,56,47.66171016034667,3,2,2,1,8,16.826914618523716,3.025794782396893,8.268304038877544,40.8657418276067,0.5312706911066654,7.898316424494065
9817,Data Scientist,Family,Musical,Metal,2,52,46.350069702818594,2,1,1,0,6,10.925022078591047,2.253324602967941,3.859584168139227,8.75129360933703,0.40045068421748914,7.614294575444012
9818,Student,Family,Outdoor,Metal,4,60,57.15884483613239,4,2,2,1,10,15.318835486968462,21.97702474393692,17.25091569519326,34.383544114206686,0.5262901600673334,13.420851877417306
9819,Data Scientist,Family,Musical,Tiles,2,64,50.321645884414956,3,2,1,0,8,16.226970327456456,5.791065302998424,9.009070051650887,31.28789885196298,0.41786789212728687,8.646590354310282
9820,Teacher,Seniors,Travelling,Concrete,2,48,90.36695990615412,2,1,1,1,6,8.442880215755961,19.77939560079299,26.810177096201944,23.274342788357046,0.590523709324805,9.305862535909561
9821,Nurse,Singles,Travelling,Tiles,2,40,43.020560165592315,4,1,1,1,6,19.33495099738867,26.47452279949589,8.027186834098185,10.25659183034639,0.4019430365932753,11.83958827393794
9822,,Family,Crafty,Metal,3,55,60.621067706204535,1,1,1,0,5,3.271951274579366,5.013077289995662,6.938022127533795,9.737108242246228,0.3398429149354433,6.104094969803613
9823,Student,Seniors,Outdoor,Wood,2,32,48.26516483165589,1,1,1,1,10,12.79534209439276,4.88623945648068,15.80384257178829,33.55864073411685,0.32901486167002864,11.189167436415577
9824,Teacher,Couple,Gaming,Concrete,1,38,59.946911719466804,2,0,1,0,7,9.754236547974374,13.245963013738637,9.850932018380185,7.170366528315333,0.639977383356782,9.230046094070852
9825,Teacher,Family,Gaming,Tiles,3,50,75.25419452877784,2,1,1,1,8,10.545669634080197,9.558376053328937,6.966405914300513,50.83689065834025,0.6111793299834875,9.02008571551087
9826,Teacher,Family,Crafty,Tiles,2,64,65.37187957341756,2,1,1,1,4,6.396500867669717,4.356432953068566,4.8061090755478855,12.219235905393443,0.5302707149349367,7.268563168188383
9827,Salesman,Seniors,Musical,Wood,2,51,68.48307716487265,2,1,1,1,1,10.302748225504445,17.329710130091847,19.46124625452591,5.862917032449342,0.5925081104110512,10.143529259155246
9828,Salesman,Seniors,Travelling,Concrete,2,53,111.0065591554965,2,1,1,0,4,5.850851844719136,8.712832596410184,9.97802074416167,5.74078452686733,0.7069171097161726,9.066044734290697
9829,Firefighter,Seniors,Outdoor,Wood,3,55,39.15242408562153,2,2,1,1,9,14.899389719714366,4.91820881970855,2.5584132182307386,33.665510539719214,0.40753920201331795,10.594789830609898
9830,Firefighter,Seniors,Crafty,Tiles,3,61,79.61771994754187,3,1,1,1,7,12.51772116161742,12.590683108894323,6.348046841424471,8.94329229105994,0.7528950331112517,11.085199932553442
9831,Salesman,Seniors,Musical,Tiles,2,49,60.36835696306742,3,2,1,1,5,12.652832685702181,15.153367643769721,9.115106492792709,22.47852999046139,0.4581676585813565,11.107960929780305
9832,Salesman,Singles,Musical,Glas,2,46,47.16549183368331,3,1,1,1,8,10.213949138651572,6.481430938338835,10.067958139274229,19.066170449721092,0.4985190802071279,8.68590923837275
9833,Salesman,Couple,Travelling,Tiles,3,58,63.263912186479466,2,1,2,0,6,10.980189912064295,8.093983319915866,5.336984984915261,3.9880195534296687,0.6905217241016617,8.036426068622603
9834,Firefighter,Seniors,Sporty,Concrete,2,48,54.56804598505243,3,0,1,1,4,9.187115028355123,17.858038032155466,15.16817856316026,18.37012274720775,0.4125006456041051,9.452347880467917
9835,Data Scientist,Couple,Sporty,Wood,2,53,57.48679237631646,2,1,1,1,8,7.663847086177782,6.193125383093718,6.868500222196017,11.401845605668417,0.5619689173301082,8.399677988236592
9836,Student,Seniors,Outdoor,Glas,2,44,71.29841142591121,2,1,1,1,8,15.428818380440877,15.611036334413118,14.947854626444691,32.76475744955279,0.40492790208765733,12.899107380690511
9837,Student,Seniors,Crafty,Tiles,4,42,82.25441565647135,3,1,1,1,7,12.242035983687629,20.433371968269306,19.293660235050734,53.617379631051335,0.5609736108793189,9.449054451815059
9838,Student,Family,Musical,Glas,3,57,55.94697058769331,2,2,2,1,6,10.045880303225216,7.279004748579225,2.275943123177477,11.708470760622683,0.7316207752783905,7.184377267816643
9839,Teacher,Couple,Musical,Metal,3,35,50.54722314272424,2,1,1,1,7,27.04198540688834,17.921703487740714,18.775869791500764,86.51589197422413,0.14427497760619373,10.575736591372651
9840,Teacher,Couple,Sporty,Metal,2,45,50.842823243195525,3,1,1,1,7,12.493127509286623,16.277641553620903,19.87891841761466,23.975388676530518,0.5391749335285836,8.81970854156606
9841,Nurse,Family,Gaming,Concrete,3,58,79.78173868976961,3,1,2,1,5,8.246449828175713,8.051889323937544,6.066265535822756,9.839874644987606,0.6400027134647593,9.118394437883833
9842,Salesman,Seniors,Sporty,Wood,3,36,56.31975320234089,2,1,1,1,8,10.571996204307673,5.722118692119114,5.157283346105931,12.160459645460586,0.630246564884336,11.551519568533626
9843,Student,Singles,Crafty,Tiles,4,63,121.37343381807652,2,2,2,1,7,13.261421128896256,7.565506861903993,11.474111275689499,24.76251145213019,0.5107898261411171,9.935166127427028
9844,Salesman,Seniors,Sporty,Tiles,1,44,26.343054558457048,1,1,1,0,8,9.062798545298136,8.505970118547056,8.52522515644623,6.510002159316204,0.5502343869985709,9.785185305698741
9845,Teacher,Family,Gaming,Tiles,1,57,35.48428304354929,1,1,1,1,8,10.811164351261752,3.381628790632042,5.1731273533571045,6.95272951263278,0.3017206921184201,7.155567758116318
9846,Teacher,Singles,Travelling,Glas,2,57,106.9330943125267,2,1,1,1,6,13.967024927215062,10.925774199103024,9.345867036361724,17.02768339538808,0.877696668837764,10.816444340559812
9847,Nurse,Family,Gaming,Glas,3,53,89.13136134890914,3,2,1,1,7,16.802610740379222,20.805327888871556,8.487270861737827,22.021057510788076,0.7559891930839524,11.892579888791479
9848,Nurse,Singles,Travelling,Glas,2,42,131.70949330043507,3,1,1,2,5,28.42608844377917,22.612890335181056,11.863497797518013,17.436439704182135,0.7353874839141576,12.763575465501603
9849,Student,Singles,Outdoor,Concrete,2,54,40.71496798935746,2,1,2,1,8,11.1999733466735,6.062402215867154,6.758322538964238,12.071636051706523,0.3226373704131444,7.9278764321729
9850,Firefighter,Couple,Travelling,Glas,1,54,89.71571469871934,3,1,1,1,8,14.381393801530582,11.2430588908397,17.39051038211776,11.445416843834368,0.6352327105517638,11.319186701881245
9851,Student,Family,Crafty,Glas,2,58,87.08329018335117,3,1,1,1,7,11.109672999263477,9.273203688932506,14.067228815214015,28.083166855741243,0.6642629763745123,10.324945710592717
9852,Student,Singles,Crafty,Wood,1,44,66.7053032449309,1,0,1,0,9,10.942247826566039,5.3202706706712695,14.603494436103814,7.895741455689315,0.23306950938990456,11.253927834381267
9853,Nurse,Seniors,Outdoor,Glas,3,51,85.45140615670749,4,1,2,1,10,8.843799712306808,29.572450970811094,18.363712491231677,17.153748797618718,0.7383275526384253,13.044083462752102
9854,Salesman,Singles,Outdoor,Glas,2,52,80.41583718973837,3,1,1,0,8,16.706051405026876,6.511665259122797,20.325802174382243,10.810988963047206,0.7542522435660641,13.013341419390759
9855,Salesman,Seniors,Musical,Wood,3,53,65.44555578943321,3,1,1,0,8,24.843034099954835,5.710949116850033,15.461696810438507,10.119371869580686,0.6346114288894878,13.693057024399842
9856,Nurse,Couple,Gaming,Glas,2,50,35.25485019157189,3,1,1,1,7,10.739446191936056,6.446709651888325,34.03127608423244,35.52241699163751,0.49987268815965136,7.974476249756087
9857,Salesman,Seniors,Sporty,Wood,2,48,62.9751424661925,3,2,1,0,8,7.140350209932248,16.899674906013182,15.960217099727847,15.313903317517468,0.7860414182574728,11.101575195959711
9858,Nurse,Family,Travelling,Glas,2,48,49.49655087717693,3,1,2,0,8,11.946015476162657,15.884121357283448,14.822336190701916,6.600740299946851,0.41629277484424554,13.919734797027541
9859,Nurse,Singles,Outdoor,Glas,2,53,80.69809538268495,2,2,1,1,8,26.311093281757138,8.633225385448645,13.28573482526886,33.35063052676493,0.3732802751769631,11.969695976455174
9860,Firefighter,Singles,Gaming,Glas,2,53,79.40346961186069,3,1,1,1,5,15.363991411115062,14.410584310830382,14.433237415900358,88.65018160912327,0.6404921556306258,7.086711349920494
9861,Data Scientist,Seniors,Outdoor,Glas,2,54,77.84449471404419,1,2,2,1,6,13.985001184548326,9.281040222934193,12.885946693575848,42.68908446506685,0.549171497485047,8.274399340673021
9862,Student,Family,Sporty,Metal,3,53,51.54449165452424,3,2,1,0,10,14.287807352058964,10.098799805628543,7.631398308307949,49.23447742806286,0.35554770153126364,11.37521697064843
9863,Student,Couple,Crafty,Metal,2,57,45.773158179334295,3,1,1,1,7,12.759439056695326,5.567868894445886,10.295170451039562,8.301981454250548,0.4417836274995788,9.177038310459418
9864,Data Scientist,Couple,Travelling,Metal,3,42,61.40101763154871,3,1,1,1,9,11.194104690285467,5.945883230707669,3.7632186873712974,30.53617369256971,0.5428245584372788,9.704002447924676
9865,Teacher,Couple,Gaming,Concrete,1,55,34.48115078858448,3,0,1,1,8,6.303676200548222,7.136135423284613,5.252551075127211,14.587568737117248,0.5145352753797847,6.697757217045014
9866,Firefighter,Singles,Outdoor,Concrete,2,67,56.69394516508783,3,2,2,1,7,20.090990672529017,7.709990759471275,14.91105219309568,34.21740738065837,0.7742410640960862,8.577412304425954
9867,Firefighter,Singles,Gaming,Metal,2,48,37.33121059255221,2,1,1,1,8,13.486364449755781,7.4600961226272515,9.402714426130379,33.3088079778782,0.5151631256830146,9.918288326132295
9868,Data Scientist,Family,Travelling,Metal,2,48,73.43393480978442,2,1,1,1,6,12.671428294604869,13.089140144917131,6.559503226310852,17.138478895944722,0.4230216309341629,7.994129861228564
9869,Teacher,Family,Travelling,Wood,2,54,73.6149929099541,3,1,1,1,8,6.3811364984666135,8.741641192485693,11.082862910939905,29.378725262156387,0.5682037964274251,7.347697687459773
9870,Nurse,Couple,Crafty,Glas,1,49,82.83042584451799,3,1,0,1,8,15.172727588228238,11.225394882617179,10.96584384110331,38.699320474741,0.3913316617395948,12.069040444807118
9871,Salesman,Family,Crafty,Concrete,3,64,51.10845455486243,5,2,1,1,1,19.849551275402934,11.390311619410063,7.617247647764934,41.08623722335013,0.543357712403767,7.089168273550018
9872,Firefighter,Seniors,Sporty,Glas,2,48,60.21445370199863,3,2,1,0,8,23.537896908577526,21.725445095656728,21.160809357716804,50.671461161409326,0.5294212021417659,12.712044088948053
9873,Student,Family,Gaming,Metal,2,66,72.63958735448288,2,1,1,1,1,17.521497595496633,5.5962880552861245,9.937465322747508,15.104691215100804,0.5294592907913742,7.798610665035462
9874,Student,Family,Crafty,Wood,3,51,43.166004750446554,3,1,2,1,7,13.861629477574306,5.426357406317848,3.1639382888565875,8.877240848630542,0.572973550226048,8.93404054686104
9875,Data Scientist,Family,Crafty,Metal,1,40,40.243531994422426,2,1,1,0,7,16.106553283685525,7.171142506682998,9.20666744596309,15.046461961693893,0.5713664290473917,6.185535118878499
9876,Teacher,Family,Travelling,Tiles,2,62,69.48062724923824,3,2,2,1,5,15.618580247011042,18.659253056989904,13.241326979919199,37.75460191727384,0.5230746250910365,10.033153551700472
9877,Salesman,Family,Gaming,Concrete,2,63,57.753467338474174,3,2,1,1,10,12.976170668667855,8.007210396609286,7.357491278390285,14.482812980631001,0.5994176738070385,12.251784434793194
9878,Firefighter,Couple,Travelling,Wood,2,28,55.46174732228271,3,1,1,0,7,20.552164827929964,14.012200451640952,22.915203545070423,35.272238331242086,0.14059313778459254,11.049942548861074
9879,Teacher,Couple,Crafty,Metal,2,57,58.514637566461495,2,2,1,1,8,12.376331467726507,5.461703654250548,9.242002465619967,26.321628902756615,0.5898777018761936,8.24350854997342
9880,Student,Couple,Sporty,Wood,3,51,80.26067496832108,3,2,2,0,8,14.167436889564593,11.004405644618844,6.340008513078728,27.862841304660268,0.5229544563514249,13.133025997173263
9881,Salesman,Singles,Gaming,Wood,2,43,57.43934323687087,3,1,1,1,8,18.608338255201375,13.011864321837875,5.828248462826626,29.91686980483638,0.5689408964043825,10.959970644323223
9882,Salesman,Family,Gaming,Concrete,3,57,65.10451443027877,3,2,1,1,8,19.491364473277063,4.33990903070542,4.881853433380114,60.8913341096434,0.46749124848830914,11.860156718720445
9883,Nurse,Family,Musical,Metal,3,47,32.3799428537099,3,1,1,1,8,5.508639154814175,5.507182823876114,10.179989925185177,21.14938923418241,0.47328142347306035,8.127880314592996
9884,Nurse,Seniors,Crafty,Wood,2,56,60.357026832903365,3,1,1,1,4,15.473611200142134,8.113769215731883,26.40029977852695,46.27913131256308,0.6061348465772282,7.655927542519838
9885,Data Scientist,Singles,Outdoor,Metal,1,36,46.636072810507926,1,1,1,0,8,13.271014848127962,11.186954960802924,6.470725179224909,13.296921078157622,0.46561585458392774,6.646027284718924
9886,Student,Family,Musical,Metal,2,46,62.90828336926592,2,1,1,0,10,18.77019489208849,3.470684685547966,4.346569465368853,12.232174722710086,0.30385887832891895,12.811071564489353
9887,Student,Family,Gaming,Tiles,2,66,93.33581372079034,3,1,2,1,7,15.07527738537118,14.582561384532449,5.975140428015435,22.23831528004675,0.4822208188050998,10.688322497421135
9888,Data Scientist,Couple,Crafty,Tiles,2,54,55.323411889833096,3,1,1,1,8,12.708528662156212,8.356062574870917,16.451962186311167,51.7058915231034,0.5977115482679821,7.042200074870847
9889,Student,Seniors,Travelling,Wood,2,45,68.09916111052242,3,1,1,1,9,14.112756672948802,8.427910256813615,10.201937638144903,23.08838453653134,0.5407680620570455,11.66687571364905
9890,Teacher,Singles,Musical,Metal,1,47,33.378079002293084,1,1,0,1,5,15.470668131405253,3.3223932788303387,2.3709608365552213,12.782307599814235,0.3341979608504013,5.915350004121387
9891,Data Scientist,Singles,Travelling,Concrete,2,52,84.57992119335618,1,1,2,1,9,5.2576351901418645,5.0596807314635,5.161337017002186,4.594478244461817,0.6713754931205518,8.133260993860175
9892,Data Scientist,Family,Sporty,Concrete,1,57,42.36456407511405,1,1,1,1,8,7.0856350495217155,9.795299827395105,8.499515147255519,37.08456991973276,0.5570377011289833,7.369402192378925
9893,Nurse,Singles,Musical,Concrete,2,42,40.69162942355663,2,1,1,1,7,22.254850459415806,5.516820002717873,6.02492861684439,23.608527978266018,0.5767819551150146,8.390015953796397
9894,Firefighter,Seniors,Gaming,Concrete,2,35,30.919468204183108,3,1,0,1,8,19.015481937133472,18.598072457410968,14.109475291001406,68.64343720276561,0.3695122854191779,9.229480012578946
9895,Nurse,Family,Sporty,Glas,4,54,66.48280827604053,3,2,2,1,7,15.94546684300265,12.498526750645057,3.7681363003860677,17.24050385398688,0.5442440237289841,9.084535025522284
9896,Data Scientist,Singles,Gaming,Glas,2,56,38.64250337230392,1,0,1,0,7,6.738786384597935,10.70953792106515,4.018243005435097,5.88404870367559,0.23388399136127036,6.994282327272008
9897,Salesman,Family,Gaming,Wood,1,52,83.95684733107707,3,1,1,1,7,17.313328586159535,7.274142130296813,4.491122255249155,21.683341629425012,0.5323738224718598,9.521435388438476
9898,Firefighter,Seniors,Travelling,Metal,3,48,139.17240541173504,3,1,1,1,8,28.202375786040687,10.825608431552938,19.906590526625997,90.23667781242699,0.5332885168276893,14.321050046342695
9899,Student,Couple,Gaming,Wood,2,55,41.31923614520407,2,2,2,1,7,4.844638078928115,8.733882971044215,6.133254289825688,12.957393842936245,0.6214918089152277,7.37004730088767
9900,Teacher,Couple,Gaming,Concrete,4,56,96.0230179785945,3,2,2,0,6,27.020252047022186,18.798406043663167,47.37276306463704,101.77511704670583,0.6315695844481196,9.914852871878857
9901,Salesman,Singles,Travelling,Glas,3,53,63.26659646510283,3,1,2,1,8,16.260314264131644,6.291070862907417,8.9645668961006,12.734711123757908,0.4218150458171323,9.735249216728429
9902,Student,Couple,Outdoor,Wood,3,49,72.69101682050517,3,1,1,1,8,8.586455483919181,13.293112229549997,7.860851573265109,34.24867442017377,0.44815152719686596,10.895992345296827
9903,Nurse,Seniors,Crafty,Wood,2,36,58.141824321761966,2,1,2,1,1,28.615411938525725,37.84149778712994,41.84156516564636,49.717007312590496,0.6162586754902621,9.600535971139179
9904,Firefighter,Singles,Outdoor,Tiles,3,45,72.79992432762766,4,1,2,0,7,11.955960581282337,24.159360676947014,12.702287106252934,22.659150433977175,0.45897625575553774,11.952925012835088
9905,Nurse,Couple,Musical,Glas,3,52,65.80326458763726,3,1,2,1,7,8.21389125805345,5.046395164185996,5.974925692853964,23.44057088878832,0.5494537455320321,7.742974770867469
9906,Data Scientist,Couple,Crafty,Glas,2,48,44.064964806661344,1,1,1,1,7,11.177598368990772,7.297879118687126,16.795794173949975,13.465496644631608,0.360272752610037,8.28665033927629
9907,Nurse,Singles,Travelling,Wood,3,46,79.70578767575135,3,2,1,0,9,13.82915093625447,11.166245486779877,8.750239431145449,18.241703599423257,0.48516166928843407,11.09756449423569
9908,Firefighter,Seniors,Sporty,Wood,1,53,70.24856286916129,2,1,1,1,6,19.750736038073363,6.163902142315675,21.704106756621567,33.18174568210748,0.7446420021603564,6.3444182680579555
9909,Nurse,Couple,Sporty,Glas,2,56,71.62789156170352,2,1,1,1,7,7.925660488104321,12.373663822442191,14.335908626902377,54.75422543804963,0.6155752686548526,6.000228450732448
9910,Data Scientist,Couple,Musical,Metal,1,42,47.724451765659374,0,0,0,0,7,9.321924735686434,5.6945008675974425,4.243268102453128,4.744781568855222,0.2639994725446937,7.1773140215487015
9911,Nurse,Singles,Crafty,Concrete,2,44,56.19175539398675,2,1,1,1,7,13.331434328143072,6.4950906416449845,9.77529566956403,16.909239422080336,0.19478102862963484,9.909659155661652
9912,Teacher,Family,Gaming,Concrete,2,64,46.68529139946054,2,1,1,1,7,14.060183642898622,3.901577337262299,4.061666301599319,10.952881749000296,0.4751817770523985,7.154220329061282
9913,Student,Couple,Crafty,Concrete,2,52,48.50242960545766,3,1,1,1,5,16.34991063198271,5.241774274112934,6.5175805274107175,16.84258726825123,0.46586227516332884,8.362466162248964
9914,Firefighter,Seniors,Outdoor,Glas,3,47,61.09272077384887,3,2,2,1,7,19.999714275147404,19.027531277811317,22.47654752548868,21.152878977730865,0.7268499791427862,11.765258042563186
9915,Student,Couple,Outdoor,Glas,3,60,62.36873556977954,2,1,1,0,4,19.867272717756308,10.856492952699593,4.408650916703388,19.123609022947985,0.5702327686947521,7.633310952251938
9916,Teacher,Family,Crafty,Glas,1,43,41.92054466355401,2,1,1,1,8,10.817822373128276,10.968785486239256,18.339115230826117,22.43184641037129,0.39693228259761415,7.438241953732643
9917,Teacher,Couple,Travelling,Glas,3,54,75.00481427137532,3,2,2,1,7,9.001681592353014,8.362902144557541,6.948998933507738,31.802319183416383,0.6826874556939444,8.6629611698324
9918,Salesman,Seniors,Crafty,Tiles,2,48,85.12384877770901,2,1,1,1,6,6.9793864113294415,7.574098247189571,3.911253320087949,6.524503420778256,0.7281115941727079,7.343498117149441
9919,Teacher,Seniors,Outdoor,Tiles,2,41,36.48541103864086,3,1,2,1,10,10.98994335390283,12.313038689332146,23.570826768170985,21.0139278141404,0.5786292190395173,10.131229076028179
9920,Firefighter,Couple,Musical,Glas,3,54,53.08808937024154,2,1,1,0,8,19.544234855061106,7.95383582397381,7.507832464878745,36.933965482090734,0.4312086069124723,10.357060220191418
9921,Teacher,Singles,Travelling,,2,42,69.23685607645632,2,1,1,1,6,19.072990261519955,12.598952836079903,4.978637886858488,20.590757851261312,0.5448222469077809,9.292045666390976
9922,Nurse,Seniors,Gaming,Tiles,2,43,39.920556005666135,3,1,1,1,7,19.80460684373322,13.420432667362816,18.802995246095037,44.80717916782064,0.43761430559779646,12.338882205666458
9923,Data Scientist,Family,Travelling,Metal,2,51,29.626277111027612,1,1,1,0,8,10.344668811551417,8.070711303837138,6.774515000929545,15.066311313783096,0.4347880633747836,3.44219054377983
9924,Nurse,Seniors,Outdoor,Concrete,2,47,80.38189930196684,2,1,1,1,7,15.897491975667558,8.227743703982634,6.159039009239097,16.03425325390094,0.6367604407385412,8.823601768899032
9925,Data Scientist,Family,Sporty,Concrete,2,43,37.85757053824171,2,1,1,1,8,13.961638659012173,9.354396493040163,8.143206545440561,17.072751589783728,0.5976083861341085,9.286441825654391
9926,Firefighter,Seniors,Outdoor,Concrete,2,48,59.91766852978999,3,2,2,1,5,14.466240905177756,13.138249629065038,12.014204190157727,12.349663670875785,0.6926867846368273,7.569683019840344
9927,Student,Couple,Gaming,Tiles,1,54,49.264434881035086,2,1,1,0,1,12.814826137151655,3.56195149447773,3.605187785643915,3.810448510681086,0.7079438891277006,4.757295384336372
9928,Student,Couple,Outdoor,Concrete,2,53,90.66258151408977,2,1,2,0,8,19.66529527469073,7.724297876270733,5.986199625979245,5.82148673043019,0.40519205053874313,10.380438742799054
9929,Data Scientist,Family,Musical,Metal,3,59,76.50114654363959,3,1,2,1,7,11.864845510575313,12.675382431225824,7.933724838587321,53.72751102450523,0.5002981156902523,8.181628098140335
9930,Teacher,Couple,Gaming,Glas,2,48,46.2192192389789,2,1,1,1,7,11.49699237313257,2.6831999727481355,3.9422775187893575,10.316421740599363,0.39802164355166,6.506402728598869
9931,Teacher,Couple,Crafty,Wood,1,47,43.520514676196434,2,1,1,1,8,11.280394618869625,33.99038450164909,39.070660844227085,79.3872463274739,0.3395272809814742,9.204525675184579
9932,Student,Family,Gaming,Tiles,2,43,58.51496146211707,2,1,1,0,8,18.67560801832878,4.463284877553239,11.305855552914961,21.73070720603597,0.45250275101290227,10.739243479513858
9933,Teacher,Family,Gaming,Glas,3,53,50.06017421755804,3,1,2,1,4,15.753810722296766,13.712262743369708,11.885099168379796,28.57573474436214,0.7416749511664789,6.838112225970273
9934,Student,Singles,Outdoor,Metal,3,43,91.92606919131144,3,1,2,0,5,14.904399084744398,17.909087225425363,22.088896640885203,35.40342103142667,0.5170322665819311,9.660862435691218
9935,Nurse,Family,Travelling,Tiles,2,58,65.80557341766485,3,1,2,0,8,9.652385989401864,11.002454125240849,14.373322943499026,23.70631366830584,0.51583376015405,9.187855195723712
